policy,user_id,event_id,rank,action,reward,university_match,category_match
Chronological baseline,user_851,event_25533,0,request,0.7,0.0,0.0
Chronological baseline,user_851,event_25543,1,pass,-0.1,0.0,0.0
Chronological baseline,user_851,event_25545,2,request,0.7,0.0,0.0
Chronological baseline,user_851,event_25532,3,pass,-0.1,1.0,0.0
Chronological baseline,user_851,event_25542,4,request,0.7,0.0,0.0
Chronological baseline,user_852,event_25564,0,join,1.0,0.0,1.0
Chronological baseline,user_852,event_25583,1,pass,-0.1,0.0,0.0
Chronological baseline,user_852,event_25579,2,pass,-0.1,0.0,0.0
Chronological baseline,user_852,event_25571,3,request,0.7,1.0,1.0
Chronological baseline,user_852,event_25585,4,join,1.0,0.0,0.0
Chronological baseline,user_853,event_25590,0,join,1.0,0.0,0.0
Chronological baseline,user_853,event_25607,1,join,1.0,0.0,1.0
Chronological baseline,user_853,event_25602,2,join,1.0,0.0,1.0
Chronological baseline,user_853,event_25604,3,pass,-0.1,1.0,0.0
Chronological baseline,user_853,event_25601,4,pass,-0.1,0.0,0.0
Chronological baseline,user_854,event_25647,0,join,1.0,1.0,1.0
Chronological baseline,user_854,event_25632,1,join,1.0,0.0,0.0
Chronological baseline,user_854,event_25644,2,join,1.0,0.0,0.0
Chronological baseline,user_854,event_25622,3,pass,-0.1,0.0,0.0
Chronological baseline,user_854,event_25627,4,pass,-0.1,0.0,0.0
Chronological baseline,user_855,event_25658,0,pass,-0.1,0.0,0.0
Chronological baseline,user_855,event_25652,1,request,0.7,0.0,0.0
Chronological baseline,user_855,event_25671,2,join,1.0,1.0,0.0
Chronological baseline,user_855,event_25672,3,pass,-0.1,1.0,0.0
Chronological baseline,user_855,event_25678,4,pass,-0.1,1.0,0.0
Chronological baseline,user_856,event_25707,0,pass,-0.1,0.0,0.0
Chronological baseline,user_856,event_25698,1,join,1.0,0.0,1.0
Chronological baseline,user_856,event_25693,2,join,1.0,1.0,0.0
Chronological baseline,user_856,event_25691,3,pass,-0.1,0.0,0.0
Chronological baseline,user_856,event_25690,4,pass,-0.1,0.0,0.0
Chronological baseline,user_857,event_25722,0,request,0.7,0.0,0.0
Chronological baseline,user_857,event_25738,1,request,0.7,0.0,0.0
Chronological baseline,user_857,event_25726,2,join,1.0,0.0,0.0
Chronological baseline,user_857,event_25735,3,pass,-0.1,1.0,0.0
Chronological baseline,user_857,event_25719,4,join,1.0,1.0,1.0
Chronological baseline,user_858,event_25745,0,pass,-0.1,0.0,0.0
Chronological baseline,user_858,event_25744,1,pass,-0.1,1.0,0.0
Chronological baseline,user_858,event_25753,2,join,1.0,1.0,0.0
Chronological baseline,user_858,event_25757,3,request,0.7,1.0,0.0
Chronological baseline,user_858,event_25741,4,join,1.0,0.0,0.0
Chronological baseline,user_859,event_25770,0,pass,-0.1,0.0,0.0
Chronological baseline,user_859,event_25795,1,request,0.7,0.0,0.0
Chronological baseline,user_859,event_25787,2,request,0.7,1.0,0.0
Chronological baseline,user_859,event_25792,3,join,1.0,0.0,1.0
Chronological baseline,user_859,event_25794,4,join,1.0,1.0,0.0
Chronological baseline,user_860,event_25827,0,pass,-0.1,0.0,0.0
Chronological baseline,user_860,event_25800,1,pass,-0.1,0.0,0.0
Chronological baseline,user_860,event_25815,2,join,1.0,0.0,0.0
Chronological baseline,user_860,event_25810,3,request,0.7,0.0,1.0
Chronological baseline,user_860,event_25814,4,pass,-0.1,1.0,0.0
Chronological baseline,user_861,event_25857,0,join,1.0,1.0,0.0
Chronological baseline,user_861,event_25859,1,pass,-0.1,0.0,0.0
Chronological baseline,user_861,event_25847,2,pass,-0.1,0.0,0.0
Chronological baseline,user_861,event_25835,3,request,0.7,1.0,0.0
Chronological baseline,user_861,event_25831,4,join,1.0,0.0,0.0
Chronological baseline,user_862,event_25866,0,join,1.0,0.0,0.0
Chronological baseline,user_862,event_25870,1,pass,-0.1,0.0,0.0
Chronological baseline,user_862,event_25869,2,pass,-0.1,1.0,0.0
Chronological baseline,user_862,event_25888,3,pass,-0.1,0.0,0.0
Chronological baseline,user_862,event_25887,4,join,1.0,0.0,0.0
Chronological baseline,user_863,event_25908,0,request,0.7,1.0,1.0
Chronological baseline,user_863,event_25919,1,join,1.0,0.0,0.0
Chronological baseline,user_863,event_25907,2,pass,-0.1,0.0,0.0
Chronological baseline,user_863,event_25896,3,pass,-0.1,1.0,0.0
Chronological baseline,user_863,event_25913,4,join,1.0,0.0,0.0
Chronological baseline,user_864,event_25939,0,request,0.7,1.0,0.0
Chronological baseline,user_864,event_25937,1,join,1.0,0.0,0.0
Chronological baseline,user_864,event_25932,2,join,1.0,1.0,0.0
Chronological baseline,user_864,event_25931,3,pass,-0.1,0.0,0.0
Chronological baseline,user_864,event_25949,4,join,1.0,1.0,1.0
Chronological baseline,user_865,event_25974,0,join,1.0,0.0,0.0
Chronological baseline,user_865,event_25957,1,request,0.7,0.0,0.0
Chronological baseline,user_865,event_25965,2,join,1.0,0.0,0.0
Chronological baseline,user_865,event_25975,3,pass,-0.1,0.0,0.0
Chronological baseline,user_865,event_25953,4,pass,-0.1,0.0,0.0
Chronological baseline,user_866,event_26006,0,request,0.7,0.0,0.0
Chronological baseline,user_866,event_25987,1,pass,-0.1,0.0,0.0
Chronological baseline,user_866,event_26000,2,join,1.0,0.0,0.0
Chronological baseline,user_866,event_26003,3,pass,-0.1,0.0,0.0
Chronological baseline,user_866,event_25983,4,pass,-0.1,1.0,1.0
Chronological baseline,user_867,event_26019,0,pass,-0.1,0.0,1.0
Chronological baseline,user_867,event_26016,1,pass,-0.1,0.0,1.0
Chronological baseline,user_867,event_26012,2,join,1.0,0.0,0.0
Chronological baseline,user_867,event_26014,3,join,1.0,1.0,0.0
Chronological baseline,user_867,event_26017,4,join,1.0,1.0,0.0
Chronological baseline,user_868,event_26065,0,request,0.7,0.0,1.0
Chronological baseline,user_868,event_26062,1,join,1.0,0.0,0.0
Chronological baseline,user_868,event_26067,2,pass,-0.1,1.0,0.0
Chronological baseline,user_868,event_26068,3,join,1.0,0.0,0.0
Chronological baseline,user_868,event_26051,4,join,1.0,0.0,0.0
Chronological baseline,user_869,event_26090,0,pass,-0.1,1.0,0.0
Chronological baseline,user_869,event_26070,1,join,1.0,1.0,1.0
Chronological baseline,user_869,event_26099,2,join,1.0,0.0,0.0
Chronological baseline,user_869,event_26089,3,join,1.0,1.0,0.0
Chronological baseline,user_869,event_26084,4,pass,-0.1,1.0,0.0
Chronological baseline,user_870,event_26129,0,pass,-0.1,1.0,0.0
Chronological baseline,user_870,event_26102,1,pass,-0.1,0.0,0.0
Chronological baseline,user_870,event_26121,2,join,1.0,1.0,0.0
Chronological baseline,user_870,event_26128,3,request,0.7,0.0,0.0
Chronological baseline,user_870,event_26103,4,pass,-0.1,0.0,0.0
Chronological baseline,user_871,event_26155,0,request,0.7,0.0,0.0
Chronological baseline,user_871,event_26143,1,pass,-0.1,0.0,0.0
Chronological baseline,user_871,event_26142,2,pass,-0.1,0.0,0.0
Chronological baseline,user_871,event_26130,3,pass,-0.1,1.0,0.0
Chronological baseline,user_871,event_26138,4,pass,-0.1,0.0,0.0
Chronological baseline,user_872,event_26184,0,request,0.7,0.0,0.0
Chronological baseline,user_872,event_26189,1,pass,-0.1,0.0,0.0
Chronological baseline,user_872,event_26185,2,join,1.0,0.0,0.0
Chronological baseline,user_872,event_26162,3,pass,-0.1,0.0,1.0
Chronological baseline,user_872,event_26181,4,pass,-0.1,0.0,0.0
Chronological baseline,user_873,event_26210,0,join,1.0,1.0,0.0
Chronological baseline,user_873,event_26196,1,pass,-0.1,0.0,0.0
Chronological baseline,user_873,event_26207,2,join,1.0,1.0,0.0
Chronological baseline,user_873,event_26215,3,join,1.0,1.0,0.0
Chronological baseline,user_873,event_26216,4,pass,-0.1,0.0,0.0
Chronological baseline,user_874,event_26240,0,join,1.0,0.0,0.0
Chronological baseline,user_874,event_26244,1,join,1.0,0.0,0.0
Chronological baseline,user_874,event_26227,2,request,0.7,0.0,0.0
Chronological baseline,user_874,event_26224,3,pass,-0.1,0.0,0.0
Chronological baseline,user_874,event_26223,4,pass,-0.1,0.0,0.0
Chronological baseline,user_875,event_26273,0,request,0.7,0.0,0.0
Chronological baseline,user_875,event_26255,1,join,1.0,1.0,0.0
Chronological baseline,user_875,event_26259,2,pass,-0.1,0.0,0.0
Chronological baseline,user_875,event_26271,3,join,1.0,0.0,0.0
Chronological baseline,user_875,event_26278,4,join,1.0,1.0,0.0
Chronological baseline,user_876,event_26303,0,join,1.0,1.0,1.0
Chronological baseline,user_876,event_26280,1,pass,-0.1,0.0,1.0
Chronological baseline,user_876,event_26300,2,request,0.7,1.0,1.0
Chronological baseline,user_876,event_26301,3,join,1.0,0.0,0.0
Chronological baseline,user_876,event_26309,4,pass,-0.1,0.0,0.0
Chronological baseline,user_877,event_26328,0,join,1.0,0.0,0.0
Chronological baseline,user_877,event_26313,1,pass,-0.1,0.0,0.0
Chronological baseline,user_877,event_26312,2,pass,-0.1,0.0,0.0
Chronological baseline,user_877,event_26335,3,join,1.0,1.0,0.0
Chronological baseline,user_877,event_26329,4,join,1.0,0.0,0.0
Chronological baseline,user_878,event_26352,0,join,1.0,1.0,0.0
Chronological baseline,user_878,event_26340,1,request,0.7,0.0,0.0
Chronological baseline,user_878,event_26369,2,request,0.7,0.0,0.0
Chronological baseline,user_878,event_26344,3,join,1.0,0.0,1.0
Chronological baseline,user_878,event_26364,4,pass,-0.1,0.0,1.0
Chronological baseline,user_879,event_26397,0,join,1.0,0.0,0.0
Chronological baseline,user_879,event_26377,1,join,1.0,0.0,0.0
Chronological baseline,user_879,event_26396,2,request,0.7,1.0,0.0
Chronological baseline,user_879,event_26380,3,pass,-0.1,0.0,0.0
Chronological baseline,user_879,event_26378,4,join,1.0,1.0,0.0
Chronological baseline,user_880,event_26422,0,pass,-0.1,1.0,0.0
Chronological baseline,user_880,event_26429,1,join,1.0,1.0,0.0
Chronological baseline,user_880,event_26410,2,pass,-0.1,0.0,0.0
Chronological baseline,user_880,event_26421,3,pass,-0.1,0.0,0.0
Chronological baseline,user_880,event_26408,4,pass,-0.1,1.0,0.0
Chronological baseline,user_881,event_26430,0,join,1.0,0.0,0.0
Chronological baseline,user_881,event_26434,1,pass,-0.1,0.0,0.0
Chronological baseline,user_881,event_26448,2,join,1.0,1.0,0.0
Chronological baseline,user_881,event_26453,3,pass,-0.1,0.0,0.0
Chronological baseline,user_881,event_26435,4,join,1.0,0.0,0.0
Chronological baseline,user_882,event_26462,0,join,1.0,0.0,0.0
Chronological baseline,user_882,event_26463,1,join,1.0,1.0,0.0
Chronological baseline,user_882,event_26465,2,pass,-0.1,0.0,0.0
Chronological baseline,user_882,event_26466,3,pass,-0.1,0.0,1.0
Chronological baseline,user_882,event_26468,4,join,1.0,0.0,0.0
Chronological baseline,user_883,event_26507,0,join,1.0,0.0,0.0
Chronological baseline,user_883,event_26509,1,join,1.0,1.0,1.0
Chronological baseline,user_883,event_26517,2,join,1.0,1.0,0.0
Chronological baseline,user_883,event_26511,3,pass,-0.1,0.0,0.0
Chronological baseline,user_883,event_26515,4,join,1.0,1.0,1.0
Chronological baseline,user_884,event_26534,0,request,0.7,1.0,0.0
Chronological baseline,user_884,event_26541,1,join,1.0,0.0,0.0
Chronological baseline,user_884,event_26523,2,pass,-0.1,1.0,0.0
Chronological baseline,user_884,event_26538,3,join,1.0,1.0,0.0
Chronological baseline,user_884,event_26528,4,join,1.0,0.0,1.0
Chronological baseline,user_885,event_26569,0,request,0.7,0.0,0.0
Chronological baseline,user_885,event_26568,1,pass,-0.1,0.0,0.0
Chronological baseline,user_885,event_26570,2,pass,-0.1,0.0,1.0
Chronological baseline,user_885,event_26554,3,join,1.0,0.0,1.0
Chronological baseline,user_885,event_26560,4,join,1.0,0.0,0.0
Chronological baseline,user_886,event_26602,0,pass,-0.1,0.0,0.0
Chronological baseline,user_886,event_26596,1,join,1.0,0.0,0.0
Chronological baseline,user_886,event_26588,2,join,1.0,0.0,0.0
Chronological baseline,user_886,event_26583,3,pass,-0.1,0.0,0.0
Chronological baseline,user_886,event_26586,4,join,1.0,0.0,0.0
Chronological baseline,user_887,event_26632,0,pass,-0.1,0.0,0.0
Chronological baseline,user_887,event_26627,1,pass,-0.1,0.0,0.0
Chronological baseline,user_887,event_26610,2,join,1.0,0.0,0.0
Chronological baseline,user_887,event_26626,3,pass,-0.1,0.0,0.0
Chronological baseline,user_887,event_26621,4,pass,-0.1,1.0,0.0
Chronological baseline,user_888,event_26646,0,join,1.0,0.0,1.0
Chronological baseline,user_888,event_26666,1,pass,-0.1,0.0,1.0
Chronological baseline,user_888,event_26650,2,join,1.0,0.0,0.0
Chronological baseline,user_888,event_26643,3,request,0.7,0.0,0.0
Chronological baseline,user_888,event_26641,4,request,0.7,1.0,0.0
Chronological baseline,user_889,event_26673,0,pass,-0.1,0.0,0.0
Chronological baseline,user_889,event_26672,1,pass,-0.1,0.0,0.0
Chronological baseline,user_889,event_26694,2,request,0.7,0.0,0.0
Chronological baseline,user_889,event_26683,3,pass,-0.1,0.0,0.0
Chronological baseline,user_889,event_26696,4,request,0.7,1.0,0.0
Chronological baseline,user_890,event_26719,0,pass,-0.1,1.0,0.0
Chronological baseline,user_890,event_26711,1,request,0.7,0.0,0.0
Chronological baseline,user_890,event_26701,2,join,1.0,0.0,0.0
Chronological baseline,user_890,event_26722,3,pass,-0.1,1.0,0.0
Chronological baseline,user_890,event_26727,4,pass,-0.1,0.0,0.0
Chronological baseline,user_891,event_26744,0,pass,-0.1,0.0,0.0
Chronological baseline,user_891,event_26758,1,join,1.0,1.0,0.0
Chronological baseline,user_891,event_26756,2,join,1.0,0.0,0.0
Chronological baseline,user_891,event_26740,3,pass,-0.1,0.0,0.0
Chronological baseline,user_891,event_26747,4,request,0.7,0.0,0.0
Chronological baseline,user_892,event_26785,0,pass,-0.1,0.0,0.0
Chronological baseline,user_892,event_26775,1,pass,-0.1,1.0,0.0
Chronological baseline,user_892,event_26770,2,join,1.0,0.0,0.0
Chronological baseline,user_892,event_26765,3,join,1.0,0.0,0.0
Chronological baseline,user_892,event_26761,4,pass,-0.1,0.0,0.0
Chronological baseline,user_893,event_26803,0,request,0.7,0.0,0.0
Chronological baseline,user_893,event_26800,1,pass,-0.1,1.0,0.0
Chronological baseline,user_893,event_26807,2,request,0.7,0.0,0.0
Chronological baseline,user_893,event_26790,3,pass,-0.1,0.0,0.0
Chronological baseline,user_893,event_26801,4,pass,-0.1,0.0,1.0
Chronological baseline,user_894,event_26825,0,pass,-0.1,0.0,0.0
Chronological baseline,user_894,event_26822,1,join,1.0,0.0,0.0
Chronological baseline,user_894,event_26845,2,pass,-0.1,0.0,1.0
Chronological baseline,user_894,event_26835,3,pass,-0.1,0.0,0.0
Chronological baseline,user_894,event_26830,4,join,1.0,0.0,1.0
Chronological baseline,user_895,event_26861,0,pass,-0.1,0.0,0.0
Chronological baseline,user_895,event_26866,1,join,1.0,1.0,1.0
Chronological baseline,user_895,event_26865,2,pass,-0.1,1.0,0.0
Chronological baseline,user_895,event_26877,3,request,0.7,0.0,0.0
Chronological baseline,user_895,event_26868,4,join,1.0,1.0,0.0
Chronological baseline,user_896,event_26893,0,join,1.0,0.0,0.0
Chronological baseline,user_896,event_26888,1,join,1.0,0.0,0.0
Chronological baseline,user_896,event_26896,2,pass,-0.1,0.0,0.0
Chronological baseline,user_896,event_26895,3,pass,-0.1,0.0,0.0
Chronological baseline,user_896,event_26884,4,pass,-0.1,0.0,0.0
Chronological baseline,user_897,event_26938,0,pass,-0.1,0.0,0.0
Chronological baseline,user_897,event_26929,1,pass,-0.1,0.0,0.0
Chronological baseline,user_897,event_26910,2,join,1.0,0.0,0.0
Chronological baseline,user_897,event_26921,3,pass,-0.1,0.0,0.0
Chronological baseline,user_897,event_26926,4,join,1.0,0.0,0.0
Chronological baseline,user_898,event_26956,0,pass,-0.1,0.0,1.0
Chronological baseline,user_898,event_26943,1,join,1.0,0.0,0.0
Chronological baseline,user_898,event_26966,2,pass,-0.1,1.0,0.0
Chronological baseline,user_898,event_26962,3,join,1.0,0.0,0.0
Chronological baseline,user_898,event_26940,4,join,1.0,0.0,1.0
Chronological baseline,user_899,event_26985,0,join,1.0,0.0,0.0
Chronological baseline,user_899,event_26988,1,join,1.0,1.0,1.0
Chronological baseline,user_899,event_26996,2,request,0.7,0.0,0.0
Chronological baseline,user_899,event_26983,3,join,1.0,0.0,0.0
Chronological baseline,user_899,event_26977,4,pass,-0.1,0.0,0.0
Chronological baseline,user_900,event_27013,0,join,1.0,1.0,0.0
Chronological baseline,user_900,event_27006,1,pass,-0.1,1.0,1.0
Chronological baseline,user_900,event_27026,2,join,1.0,0.0,0.0
Chronological baseline,user_900,event_27004,3,request,0.7,0.0,0.0
Chronological baseline,user_900,event_27015,4,join,1.0,0.0,0.0
Chronological baseline,user_901,event_27048,0,join,1.0,0.0,0.0
Chronological baseline,user_901,event_27047,1,pass,-0.1,0.0,1.0
Chronological baseline,user_901,event_27039,2,pass,-0.1,0.0,0.0
Chronological baseline,user_901,event_27042,3,join,1.0,0.0,0.0
Chronological baseline,user_901,event_27035,4,join,1.0,0.0,0.0
Chronological baseline,user_902,event_27067,0,pass,-0.1,1.0,0.0
Chronological baseline,user_902,event_27086,1,join,1.0,0.0,0.0
Chronological baseline,user_902,event_27078,2,pass,-0.1,1.0,0.0
Chronological baseline,user_902,event_27087,3,join,1.0,0.0,1.0
Chronological baseline,user_902,event_27077,4,join,1.0,0.0,0.0
Chronological baseline,user_903,event_27109,0,pass,-0.1,0.0,0.0
Chronological baseline,user_903,event_27096,1,pass,-0.1,1.0,0.0
Chronological baseline,user_903,event_27100,2,pass,-0.1,0.0,0.0
Chronological baseline,user_903,event_27117,3,request,0.7,1.0,0.0
Chronological baseline,user_903,event_27112,4,join,1.0,0.0,0.0
Chronological baseline,user_904,event_27144,0,pass,-0.1,0.0,0.0
Chronological baseline,user_904,event_27140,1,pass,-0.1,0.0,0.0
Chronological baseline,user_904,event_27124,2,request,0.7,1.0,0.0
Chronological baseline,user_904,event_27131,3,pass,-0.1,1.0,0.0
Chronological baseline,user_904,event_27133,4,pass,-0.1,0.0,0.0
Chronological baseline,user_905,event_27173,0,pass,-0.1,1.0,1.0
Chronological baseline,user_905,event_27170,1,pass,-0.1,0.0,0.0
Chronological baseline,user_905,event_27156,2,pass,-0.1,0.0,0.0
Chronological baseline,user_905,event_27163,3,join,1.0,1.0,1.0
Chronological baseline,user_905,event_27175,4,pass,-0.1,0.0,0.0
Chronological baseline,user_906,event_27207,0,pass,-0.1,0.0,0.0
Chronological baseline,user_906,event_27180,1,pass,-0.1,0.0,0.0
Chronological baseline,user_906,event_27198,2,pass,-0.1,0.0,0.0
Chronological baseline,user_906,event_27208,3,join,1.0,1.0,0.0
Chronological baseline,user_906,event_27192,4,pass,-0.1,0.0,0.0
Chronological baseline,user_907,event_27222,0,join,1.0,0.0,0.0
Chronological baseline,user_907,event_27235,1,pass,-0.1,1.0,0.0
Chronological baseline,user_907,event_27226,2,pass,-0.1,0.0,0.0
Chronological baseline,user_907,event_27229,3,pass,-0.1,0.0,0.0
Chronological baseline,user_907,event_27238,4,join,1.0,1.0,0.0
Chronological baseline,user_908,event_27257,0,request,0.7,0.0,1.0
Chronological baseline,user_908,event_27262,1,pass,-0.1,0.0,0.0
Chronological baseline,user_908,event_27266,2,request,0.7,0.0,0.0
Chronological baseline,user_908,event_27241,3,pass,-0.1,0.0,0.0
Chronological baseline,user_908,event_27243,4,pass,-0.1,0.0,0.0
Chronological baseline,user_909,event_27286,0,pass,-0.1,1.0,0.0
Chronological baseline,user_909,event_27297,1,pass,-0.1,0.0,0.0
Chronological baseline,user_909,event_27280,2,join,1.0,0.0,0.0
